date,ticker,gap_pct
2024-03-14,WIMI,24.54545454545454
2024-03-14,HYMCL,24.223602484472053
2024-03-14,LSDI,23.566878980891712
2024-03-14,CCTG,23.28358208955223
2024-03-14,NVCT,22.92531120331949
2024-03-14,DHCA,19.370460048426146
2024-03-14,LAC,19.197207678883064
2024-03-14,BBAI,17.479674796747975
2024-03-14,VSTE,17.46031746031746
2024-03-14,ELUT,16.71906354515049
2024-03-14,GXAI,14.427860696517417
2024-03-14,PAVMZ,12.499999999999993
2024-03-14,UMAC,12.093023255813964
2024-03-14,TELO,12.049861495844876
2024-03-14,SLDB,11.856091578086666
2024-03-14,ANNX,11.785095320623928
2024-03-14,MOND,11.553784860557771
2024-03-14,HOOD,11.421911421911426
2024-03-15,BTTX,104.57142857142854
2024-03-15,GERN,71.42857142857143
2024-03-15,ZXZZT,53.74841168996187
2024-03-15,CDLX,52.71838729383017
2024-03-15,HYMCL,42.67682926829267
2024-03-15,SECO,40.81443776029617
2024-03-15,ZEO,30.307692307692317
2024-03-15,FSR,27.437056165267904
2024-03-15,AVD,25.590179414542032
2024-03-15,VSTE,23.505976095617545
2024-03-15,GLMD,17.4785100286533
2024-03-15,AKBA,16.788321167883208
2024-03-15,ATIF,15.46391752577321
2024-03-15,MDAI,15.289256198347111
2024-03-15,DDC,15.0
2024-03-15,RLYB,13.479623824451417
2024-03-15,JTAIZ,13.048387096774189
2024-03-15,GCT,12.346384681337524
2024-03-15,DESP,12.335692618806863
2024-03-15,HCMA,11.390883562850357
2024-03-18,TPHS,232.0987654320988
2024-03-18,FORD,30.369565217391315
2024-03-18,WAVD,30.293159609120508
2024-03-18,AIU,28.20512820512821
2024-03-18,ELTX,25.999999999999996
2024-03-18,NVEI,25.36764705882353
2024-03-18,GOEV,20.61855670103093
2024-03-18,XGN,17.901234567901223
2024-03-18,EH,14.96421600520496
2024-03-18,HGAS,14.1025641025641
2024-03-18,EVTV,13.333333333333336
2024-03-18,SST,13.194444444444448
2024-03-18,NUTX,13.187954309449646
2024-03-18,GRTX,13.162878787878785
2024-03-18,XTLB,12.375
2024-03-18,HCP,11.283018867924524
2024-03-18,GV,11.11111111111111
2024-03-18,HCMA,11.085089773614362
2024-03-18,QSG,10.963455149501664
2024-03-18,HNRA,10.897435897435892
2024-03-19,OTRK,168.42105263157896
2024-03-19,FUSN,96.99248120300751
2024-03-19,ZWZZT,30.000000000000004
2024-03-19,FTHM,28.042328042328045
2024-03-19,WORX,27.659574468085108
2024-03-19,AZ,24.17910447761194
2024-03-19,NCMI,22.748815165876778
2024-03-19,HOTH,21.73913043478261
2024-03-19,LICY,21.363636363636353
2024-03-19,MBTC,19.296482412060303
2024-03-19,CATX,19.170984455958546
2024-03-19,ATNM,16.207951070336385
2024-03-19,ELVN,14.715189873417717
2024-03-19,CERS,12.903225806451612
2024-03-19,AUGX,12.612612612612612
2024-03-19,CALC,11.666666666666652
2024-03-19,VLD,11.059694585839889
2024-03-19,RGF,10.921348314606737
2024-03-19,XELB,10.389610389610388
2024-03-19,XRTX,10.10309278350516
2024-03-20,ETAO,145.38352272727275
2024-03-20,OBLG,60.51851851851849
2024-03-20,HYMCL,50.68493150684931
2024-03-20,TSHA,31.111111111111118
2024-03-20,WORX,18.30985915492958
2024-03-20,CELGr,17.967332123411975
2024-03-20,ENSV,13.86138613861386
2024-03-20,SRAD,13.6769078295342
2024-03-20,OMQS,13.347995263068867
2024-03-20,TTOO,13.18051575931232
2024-03-20,CGC,12.532637075718004
2024-03-20,CTNT,12.505882352941184
2024-03-20,DSGN,12.355212355212366
2024-03-20,MGRX,12.239583333333336
2024-03-20,AIH,11.705882352941176
2024-03-20,PIRS,11.368909512761027
2024-03-20,SNAL,10.8910891089109
2024-03-20,SDOT,10.815789473684209
2024-03-20,GPAK,10.721649484536092
2024-03-20,ANVS,10.426008968609862
2024-03-21,YTEN,178.97119341563786
2024-03-21,KAVL,67.66917293233081
2024-03-21,LU,44.510385756676556
2024-03-21,CURI,28.976784178847804
2024-03-21,NSYS,24.134705332086064
2024-03-21,GES,19.46050096339114
2024-03-21,AMTX,18.356164383561655
2024-03-21,LANV,17.575757575757578
2024-03-21,MDJH,17.213114754098356
2024-03-21,PHGE.U,16.666666666666675
2024-03-21,FGI,16.204917451994607
2024-03-21,KIRK,15.999999999999998
2024-03-21,CSSEL,14.864864864864868
2024-03-21,VTVT,13.4233220847394
2024-03-21,IMVT,13.240418118466899
2024-03-21,GAMB,12.157721796276006
2024-03-21,FLJ,10.062402496099844
2024-03-21,DCFC,9.999999999999996
2024-03-21,HYMCL,9.992857142857137
2024-03-21,IOR,9.836065573770492
2024-03-22,MRNO,128.6902286902287
2024-03-22,NVFY,89.18918918918918
2024-03-22,BIOL,58.533333333333346
2024-03-22,OTLK,52.98295454545454
2024-03-22,SMLP,32.73288728769943
2024-03-22,FFIE,26.397058823529406
2024-03-22,GRDI,26.363636363636346
2024-03-22,FRSX,21.440963363608525
2024-03-22,GTBP,21.25984251968504
2024-03-22,HYMCL,19.154541644212923
2024-03-22,IDN,17.14285714285713
2024-03-22,YIBO,15.867158671586722
2024-03-22,HYZN,15.384615384615385
2024-03-22,MGRM,12.719298245614038
2024-03-22,ICG,11.580097905838313
2024-03-22,VJET,10.748065348237317
2024-03-22,ELDN,10.106382978723403
2024-03-22,ANGH,9.944751381215452
2024-03-22,OTRK,9.653846153846168
2024-03-22,CNFRZ,9.593246354566386
2024-03-25,LABP,175.9897828863346
2024-03-25,EGOX,103.81679389312977
2024-03-25,CYTO,83.23699421965318
2024-03-25,ZJZZT,29.796839729119647
2024-03-25,FRGE,26.609442060085826
2024-03-25,ODVWZ,17.836065573770494
2024-03-25,TC,17.647058823529406
2024-03-25,NKTX,17.320627802690584
2024-03-25,TH,15.919282511210762
2024-03-25,GDRX,15.5015197568389
2024-03-25,MTNB,15.107913669064747
2024-03-25,SGE,14.529914529914546
2024-03-25,SMFL,14.336957740163655
2024-03-25,OCGN,14.024390243902452
2024-03-25,LCID,13.71480144404332
2024-03-25,STIM,13.475177304964522
2024-03-25,ASCA,12.55506607929516
2024-03-25,MGRX,12.299465240641702
2024-03-25,XTLB,12.21374045801526
2024-03-25,VERO,11.594202898550735
2024-03-26,OPGN,105.1578947368421
2024-03-26,STOK,70.30769230769232
2024-03-26,ABVC,33.8095238095238
2024-03-26,MESO,28.181818181818162
2024-03-26,CHEK,27.735368956742985
2024-03-26,JEWL,27.607361963190176
2024-03-26,RGC,21.047227926078033
2024-03-26,IVVD,19.814241486068116
2024-03-26,DNUT,19.19678714859438
2024-03-26,STRO,17.431192660550444
2024-03-26,JFU,17.05685618729096
2024-03-26,JCSE,16.43835616438356
2024-03-26,XTLB,15.658362989323841
2024-03-26,CPHI,14.77761836441895
2024-03-26,MEDS,13.038906414300738
2024-03-26,OMQS,12.745098039215675
2024-03-26,ENTX,12.179487179487175
2024-03-26,ADV,11.792452830188678
2024-03-26,DERM,10.616438356164386
2024-03-26,DUOT,10.548523206751053
2024-03-27,IBIO,134.78260869565221
2024-03-27,LIXT,76.94013303769404
2024-03-27,MRDB,63.230088495575224
2024-03-27,MCAF,35.68904593639575
2024-03-27,CCM,31.81743285549514
2024-03-27,PAVMZ,25.000000000000007
2024-03-27,CSSEL,24.590163934426222
2024-03-27,DXYZ,22.22222222222222
2024-03-27,NTRB,21.710526315789476
2024-03-27,FNCH,19.470699432892253
2024-03-27,AZ,19.36858584101584
2024-03-27,ESGL,17.7301624676242
2024-03-27,SQNS,15.199999999999998
2024-03-27,NCNO,14.314115308151095
2024-03-27,ODVWZ,14.035087719298259
2024-03-27,AACG,13.725490196078422
2024-03-27,NUVB,13.368055555555564
2024-03-27,PAYS,12.721893491124264
2024-03-27,GDTC,12.435406698564595
2024-03-27,STKS,12.219451371571079
2024-03-28,AVTX,293.6842105263158
2024-03-28,XLO,200.4694835680751
2024-03-28,BCG,74.84210526315789
2024-03-28,PIK,65.74923547400611
2024-03-28,MESO,27.79369627507162
2024-03-28,IBIO,25.00000000000001
2024-03-28,CZOO,21.81528662420382
2024-03-28,KTRA,20.335195530726256
2024-03-28,REX,18.6703096539162
2024-03-28,MTEM,17.796610169491522
2024-03-28,ERAS,17.475728155339798
2024-03-28,LGVN,17.041800643086823
2024-03-28,SGE,14.049586776859499
2024-03-28,AMBO,13.96835443037974
2024-03-28,ATLX,13.404825737265428
2024-03-28,APAC,12.809315866084422
2024-03-28,TCTM,12.773076923076927
2024-03-28,VRNT,12.576391122547442
2024-03-28,SMMT,12.266666666666666
2024-03-28,CRVO,12.130479102956162
